INPUT,REF,OUTPUT,LABEL,BLEU
schreib hier deinen namen auf,write down your name here,bring your your name,0,0.5
das ist alles,thats all,thats all,1,0.6666666666666666
in london ist alles teuer,everything is expensive in london,your plus is dead,0,0.5882352941176471
der larm macht mich verruckt,the noise is driving me crazy,the makes is me,0,0.5333333333333333
wenn ich reich ware wurde ich ins ausland gehen,if i were rich id go abroad,i i remember you you,0,0.3
ich war vollig geschockt,i was totally shocked,i was hungry,1,0.5833333333333334
ich fuhre euch herum,i will show you around,i will you you,1,0.5
da muss ich selbst hingehen,i have to go there myself,i must to to go,1,0.4666666666666667
tom sieht niedergeschlagen aus,tom looks dejected,tom looks fast fast,1,0.3684210526315789
ich wurde gern etwas heies trinken,id like to drink something hot,i like like like,0,0.3125
er hat wie erwartet den preis gewonnen,as was expected he won the prize,he said me his name,0,0.42105263157894735
wohnt ihr allein,do you live alone,do you live here,1,0.5625
fische konnen auerhalb des wassers nicht uberleben,fish cannot live out of water,you cant stay at anymore,0,0.4166666666666667
tom ist yogalehrer,tom is a yoga instructor,tom is a eater,1,0.5714285714285714
ich mochte gerne meine reservierung andern,id like to change my reservation,i like to to my,0,0.6
hast du tom geschlagen,did you hit tom,did you call tom,1,0.5
warum bist du neidisch auf mich,why are you jealous of me,why are you get me,0,0.5555555555555556
es steht ihnen nicht zu das zu sagen,youve got no right to say that,you wont to to to,0,0.35294117647058826
die sauglinge schreien,the babies are screaming,the students are,1,0.5
ich werde alles erklaren,ill explain everything,i will explain,1,0.5714285714285714
ich wohne in der nahe,i live near here,i live in,1,0.6666666666666666
ich hatte einen schrecklichen traum,i had a terrible dream,i had a a,1,0.5555555555555556
das ist eine uberzeugende erklarung,thats a convincing explanation,thats a boring,0,0.6428571428571429
es war still im klassenzimmer,the classroom was quiet,it was out out the,1,0.5555555555555556
ich kann nicht langer schweigen,i can no longer remain silent,i cant stop any,0,0.5333333333333333
bleib bei uns,stay with us,stay up us,1,0.6
tom hat mir das versprochen,tom promised me that,tom told me that,1,0.5
beachten sie es gar nicht,ignore it,dont it,1,0.7142857142857143
tom beeilte sich um den zug noch zu erwischen,tom hurried to catch the train,tom took off his,0,0.375
tom hielt mary einen sitz frei,tom saved mary a seat,tom made mary a,1,0.6
ich bin gleich so weit,ill be ready in a jiffy,im am to to,1,0.2727272727272727
fische sind wechselwarme tiere,fish are coldblooded animals,were are,0,0.5
welche farbe hat dein haar,what color is your hair,what many is hair,1,0.5294117647058824
nicht die kerze anzunden,dont light the candle,dont the the,1,0.5833333333333334
ich schaffe diese arbeit nicht allein,i cant do this work alone,i cant do this this,0,0.5263157894736842
es ist unhoflich mit dem finger auf leute zu zeigen,it is rude to point at people,its is to to to,0,0.3333333333333333
wer hat das licht ausgeschaltet,who turned off the light,who turned off the,1,0.6111111111111112
tom hat schon angefangen,tom has already begun,tom has already begun,1,0.7619047619047619
das ist jetzt drei tage her,its been three days,its is three and,1,0.625
also was ist dein vorschlag,so what do you suggest,what what your,1,0.5714285714285714
ich erlaube es nicht im unterricht zu schlafen,i do not allow sleeping in class,i dont let to to tv,0,0.42105263157894735
sie sagte mir sie kenne meinen bruder,she told me she knew my brother,she told me like my,0,0.5789473684210527
er ist ein bisschen wie sein vater,he is something like his father,he is a of of,0,0.6153846153846154
tom bedrohte maria mit einer pistole,tom threatened mary with a pistol,tom sent mary a coat,0,0.5
du kannst anscheinend nichts zu ende bringen,you cant seem to finish anything,you cant stop him him,0,0.5714285714285714
ich werde dich nicht springen lassen,i wont let you jump,i wont let you you,1,0.5555555555555556
er blickte zu den sternen empor,he looked up at the stars,he looked at the the,1,0.45
ich kann jetzt nicht gehen,i cant leave now,i cant leave now,1,0.6875
die kinder wollten spielen,the kids wanted to play,the water like to,1,0.5882352941176471
er singt gerne in der badewanne,he likes to sing in the bathtub,he likes like his,0,0.4117647058823529
wie alt ist dein grovater,how old is your grandfather,how old is is,0,0.6153846153846154
sie ist gerade zwolf geworden,she has just turned twelve,she is already,0,0.5714285714285714
sie wei alles uber das kochen,she knows everything about cooking,she knows all all,0,0.5294117647058824
wurdest du bitte den fernseher ausschalten,would you please turn the tv off,cant you go the the tv,0,0.45454545454545453
tom zankt sich mit seiner frau,tom is bickering with his wife,tom is his his,0,0.5
du heit tom richtig,your name is tom correct,your name is tom,0,0.75
das ist nur ein vorubergehender ruckschlag,this is only a temporary setback,thats is a,0,0.6
kann sonst noch etwas getan werden,can anything else be done,just tom really be,1,0.5
er ermudete bald,he got tired soon,he will back,1,0.3333333333333333
was wisst ihr uber kuchenschaben,what do you know about cockroaches,what do you doing,0,0.5882352941176471
die polizei hat ihn in flagranti erwischt,the police caught him red handed,the ran him him,0,0.6
schreibst du kurzgeschichten,do you write short stories,do you,0,0.8333333333333334
hasse mich bitte nicht,please dont hate me,i dont remember me,1,0.3888888888888889
tom bedeutet mir nichts,tom means nothing to me,tom doesnt like me me,1,0.38095238095238093
die kerze erlosch,the candle burned out,the light went,1,0.42857142857142855
wo ist der ausgang,wheres the exit,wheres the expert,1,0.47058823529411764
kann ich es anprobieren,can i try this on,may i give it,1,0.38461538461538464
dieses zimmer ist fur wichtige personlichkeiten,this room is for vips,this dog is our,1,0.4666666666666667
ich habe dir gesagt dass es nicht funktionieren wurde,i told you it wouldnt work,i didnt didnt you you you,0,0.32
ich habe meinen wagen neben deinem geparkt,i parked my car next to yours,i like my my my my,0,0.3333333333333333
ruft tom an,give tom a call,call tom,1,0.875
du bist rucksichtslos,youre inconsiderate,youre are,1,0.7777777777777778
er kann tennis spielen,he can play tennis,he can play coffee,1,0.5
was ist dir gestern passiert,what happened to you yesterday,what did she wrong,0,0.6111111111111112
tom kann gut witze erzahlen,tom is good at telling jokes,tom can be well,0,0.5333333333333333
tom hat eine teilzeitstelle,tom has a parttime job,tom has a,1,0.7777777777777778
ich kann das nicht ignorieren,i cant ignore that,i cant explain it,1,0.4117647058823529
ich gehe nicht mehr haufig aus,i dont go out much anymore,i dont talk to to,0,0.4117647058823529
ich kann nicht schlafen ich auch nicht,i cant sleep me neither,i cant cant to you,0,0.3333333333333333
neulich kaufte ich eine kamera,i bought a camera not long ago,i bought my dog,0,0.6
wie fuhlen sie sich,how do you feel,how are you feel,1,0.5625
er arbeitet sonntags,he works sundays,he works in the,1,0.6
sie lachten uber ihn,they laughed at him,she looked him him,1,0.3888888888888889
das gerucht kann nicht wahr sein,the rumor cannot have been true,the story cant be true,0,0.5
ich nehme das buch,im taking the book,i read this book,1,0.5625
dem gesetz wurde sofort geltung verschafft,the law was enforced immediately,the cat was on,0,0.7142857142857143
es regnet gerade,its raining,its raining,1,0.7272727272727273
ich tue mich schwer im franzosischen,i have difficulty in french,i feel me french,0,0.5625
du musst tun was ich dir sage,you must do as i say,you have what to i do,1,0.38095238095238093
er studiert in harvard,he is a student at harvard,he went to,0,0.5
er sprach in hohen tonen von dir,he spoke highly of you,he seemed to to you,1,0.3684210526315789
tom geht gerne allein spazieren,tom likes taking walks by himself,tom likes to to,0,0.6
viel gluck du wirst es verdammt notig haben,good luck youre going to need it,you have you to,0,0.4
das war ein lustiger witz,that was a funny joke,that was a joke joke,1,0.5
wem gehort dieses land,who owns this land,this is is book,1,0.4
tom ist innovativ,toms innovative,tom is skittish,1,0.4
hast du deine briefe gefunden,did you find your letters,did you have a picture,1,0.4090909090909091
sehen sie nur was sie mir angetan haben,look what youve done to me,look me you what you,0,0.6
schulen wurden gebaut,schools were built,were cry,1,0.625
da es wichtig ist werde ich mich darum kummern,its important so ill do it,thats is i to to,0,0.375
wann fahrt das schiff ab,what time does the ship leave,when does the the,0,0.47058823529411764
welches gefallt ihnen besser,which one do you like better,which like like you,0,0.5789473684210527
ich hoffe dass sie bald wieder gesund werden,i hope that you will get well soon,i hope you be at,0,0.625
er geht gewohnlich um acht zur arbeit,he usually goes to work at am,he came to to to to,0,0.3684210526315789
er ist harvardabsolvent,he graduated from harvard,he went up,1,0.5
tom ist dabei einen neuen plan auszuarbeiten,tom is working on a new plan,tom is a a car,0,0.5714285714285714
er war sehr alt,he was very old,he was very very,1,0.5625
seine schwester ist eine echte schonheit,his sister is a real beauty,his father is a bad,0,0.47368421052631576
wir brauchen einen hoheren lohn,we need to be paid more,we need a new,1,0.46153846153846156
tom treibt mary zur weiglut,tom drives mary up the wall,tom chased mary mary,0,0.55
deine schultern sind sehr verspannt,your shoulders are very tense,youre are are,0,0.5384615384615384
ich habe mich entschlossen ein auto zu kaufen,i decided to buy a car,i bought to to a car,1,0.45
findet ihr mich zu gro,do you think im too tall,do you think i to to,1,0.5
ich mochte nicht dass du verlierst,i dont want you to lose,i dont want to to you,1,0.47619047619047616
war tom bewaffnet,did tom have a gun,did tom was,1,0.6363636363636364
es passiert nichts einfach so,things dont just happen,it doesnt really it,1,0.47368421052631576
sie verabscheute ihn,she hated him,she hated him,1,0.6923076923076923
sei nicht so bescheiden,dont be so modest,dont be so fast,1,0.5333333333333333
ruf mich spater an,call me later,call me again,1,0.46153846153846156
immer mit der ruhe,take it easy,go the alone,1,0.3333333333333333
tom erinnerte sich nicht an mich,tom didnt remember me,tom doesnt me me,1,0.4375
wirst du auf mich warten,will you wait for me,are you see to for me,1,0.47619047619047616
was versuchst du zu beweisen,what are you trying to prove,what do you be,0,0.6428571428571429
tom ist zu alt fur mary,tom is too old for mary,tom is too than mary mary,1,0.36
lasst uns warten bis er zuruck kommt,lets wait till he comes back,lets wait to to up,0,0.5
tom kaufte viel zu viele zwiebeln,tom bought way too many onions,tom many many lot lot,0,0.3333333333333333
danke ich wei das zu schatzen,thanks i appreciate it,do you know to,1,0.2857142857142857
du solltest das rauchen aufhoren,you should give up smoking,you should stop stop,0,0.45
ich habe einen hohen cholesterinspiegel,my cholesterol levels are high,i have friends,0,0.5714285714285714
erinnern sie sich noch wie wir uns kennenlernten,do you remember how we met,do you if you us,0,0.3125
sie schaltete das licht aus,she turned off the lights,she ran off the the,0,0.47368421052631576
der schlussel muss hier irgendwo sein,the key has to be here somewhere,the house must be here,0,0.4090909090909091
diese wand fuhlt sich sehr kalt an,this wall feels very cold,this day is very,0,0.6875
tom wohnt und arbeitet in boston,tom lives and works in boston,tom is at at boston,0,0.47368421052631576
mache das nicht in den sack,dont put that in the bag,dont it turn the the,1,0.45
ich hatte fertig sein sollen,i shouldve been ready,i shouldve been,1,0.8
tom bat mich ihm die haare zu schneiden,tom asked me to cut his hair,tom gave me a a,0,0.4
wer hat ihnen die geschichte erzahlt,who told you the story,who told you the,1,0.625
